source,target,weight
3M,LAND O'LAKES,0.07234968408368175
3M,LAS VEGAS SANDS,0.317050833253313
3M,LEVI STRAUSS,0.29409063074096753
3M,LIBERTY MEDIA,0.14974747474747474
3M,LIBERTY MUTUAL INSURANCE GROUP,0.08951167790684496
3M,LKQ,0.19596192620719088
3M,LOCKHEED MARTIN,0.10756572432080021
3M,LOEWS,0.02872332402804493
3M,M&T BANK CORP.,0.30233739837398377
3M,MAGELLAN HEALTH,0.1801329878958431
3M,MARATHON OIL,0.3259280925429127
3M,MARRIOTT INTERNATIONAL,0.07741129558727201
3M,MARSH & MCLENNAN,0.14976583221215523
3M,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.09241124503077264
3M,MASTERCARD,0.0710236227502485
3M,MCDONALD'S,0.08158818396367339
3M,MCKESSON,0.13231106875674212
3M,MERCK,0.0892524909722003
3M,MGM RESORTS INTERNATIONAL,0.14784742879384052
3M,MICRON TECHNOLOGY,0.20373808848897815
3M,MICROSOFT,0.15929179624547454
3M,MOLINA HEALTHCARE,0.22384999696802052
3M,MORGAN STANLEY,0.24539405951440366
3M,MOTOROLA SOLUTIONS,0.20197742688309592
3M,NATIONWIDE,0.07789982100895572
3M,NAVIENT,0.20639357781761639
3M,NCR,0.2626535227034028
3M,NEW YORK LIFE INSURANCE,0.1400779512968616
3M,NEXTERA ENERGY,0.13088954579316564
3M,NIKE,0.10023968721396208
3M,NORFOLK SOUTHERN,0.10390558746056257
3M,NORTHERN TRUST,0.11544549444505231
3M,NORTHROP GRUMMAN,0.1842422032166941
3M,NORTHWESTERN MUTUAL,0.0174264410523425
3M,NRG ENERGY,0.0811476470996452
3M,NUCOR,0.08016867204249561
3M,OLIN,0.07480303296073729
3M,ONEOK,0.2361854002093842
3M,ORACLE,0.1267174141615348
3M,OSHKOSH,0.43913201557676823
3M,OWENS & MINOR,0.32023819937470943
3M,PACIFIC LIFE,0.051485119850756655
3M,PAYPAL HOLDINGS,0.11659638136115796
3M,PEABODY ENERGY,0.0837564576681782
3M,PEPSICO,0.027778645088526323
3M,PFIZER,0.0724562574225926
3M,PHILLIPS 66,0.14975804902418777
3M,POLARIS INDUSTRIES,0.32665310881818255
3M,PPG INDUSTRIES,0.1937410146595436
3M,PPL,0.04223546180058943
3M,PRINCIPAL FINANCIAL,0.046373878017865806
3M,PRUDENTIAL FINANCIAL,0.056750117808313204
3M,PUBLIC SERVICE ENTERPRISE GROUP,0.12916660411943093
3M,QUALCOMM,0.11574247996735647
3M,QUANTA SERVICES,0.33298510788568236
3M,QUEST DIAGNOSTICS,0.15257463662497503
3M,QURATE RETAIL,0.14974747474747474
3M,RAYTHEON,0.11673512402408208
3M,REGIONS FINANCIAL,0.18724693163367534
3M,RITE AID,0.13807461697539658
3M,S&P GLOBAL,0.1661222777840937
3M,SALESFORCE.COM,0.0709121359299672
3M,SEMPRA ENERGY,0.16373797276155994
3M,SHERWIN-WILLIAMS,0.401144406712423
3M,SOUTHWEST AIRLINES,0.07938106792826852
3M,STATE FARM INSURANCE,0.019934604776056835
3M,STRYKER,0.22420058139534882
3M,SYNCHRONY FINANCIAL,0.037241789064029446
3M,TARGET,0.07637777938336716
3M,TENET HEALTHCARE,0.1409824960140439
3M,TESLA,0.10382163898802779
3M,TEXAS INSTRUMENTS,0.08422229130824452
3M,TEXTRON,0.18262279421188082
3M,THERMO FISHER SCIENTIFIC,0.12848875348787664
3M,TIAA,0.06593990935131656
3M,TRAVELERS,0.21713140761651434
3M,TWENTY-FIRST CENTURY FOX,0.025178639611629302
3M,UNION PACIFIC,0.09779150678806033
3M,UNITED HEALTH GROUP,0.15189304268652334
3M,UNITED PARCEL SERVICE,0.04324595829257021
3M,UNITED STATES STEEL,0.4909187777219735
3M,UNUM GROUP,0.10206306225265262
3M,VALERO ENERGY,0.16932110812600382
3M,VERIZON,0.09043572065261969
3M,VISTRA ENERGY,0.3039426523297491
3M,W.R. BERKLEY,0.09090156003552163
3M,WALGREENS BOOTS ALLIANCE,0.07194244418512774
3M,WALMART,0.05022305562476957
3M,WASTE MANAGEMENT,0.36591779354790394
3M,WEC ENERGY GROUP,0.2710658032777996
3M,WELLCARE HEALTH PLANS,0.14456746999506706
3M,WELLS FARGO,0.20309366041779656
3M,WESTERN DIGITAL,0.23887546957991446
3M,WESTERN UNION,0.1587499088407864
3M,WEYERHAEUSER,0.18056974404560983
3M,WHIRLPOOL,0.08240343347639485
3M,WORLD FUEL SERVICES,0.5252654396736485
3M,WYNN RESORTS,0.27792457362478984
3M,XCEL ENERGY,0.07680598865713065
3M,ZIMMER BIOMET HOLDINGS,0.1964853615463465
3M,ZOETIS,0.19044665012406947
ABBOTT LABORATORIES,3M,0.1200202485372017
ABBOTT LABORATORIES,ABM INDUSTRIES,0.0012123398703259229
ABBOTT LABORATORIES,ADOBE,0.0391668624593951
ABBOTT LABORATORIES,AECOM,0.050178842232171145
ABBOTT LABORATORIES,ALLSTATE,0.017258169689413193
ABBOTT LABORATORIES,ALPHABET,0.01857060838211313
ABBOTT LABORATORIES,ALTRIA GROUP,0.13292437007222957
ABBOTT LABORATORIES,AMAZON,0.0518456809172983
ABBOTT LABORATORIES,AMEREN,0.06475686534333863
ABBOTT LABORATORIES,AMERICAN AIRLINES GROUP,0.04782244331580202
ABBOTT LABORATORIES,AMERICAN ELECTRIC POWER,0.033519315041752436
ABBOTT LABORATORIES,AMERICAN EXPRESS,0.06636363636363637
ABBOTT LABORATORIES,AMERICAN TOWER,0.004663748442145254
ABBOTT LABORATORIES,AMERIPRISE FINANCIAL,0.012753935593441767
ABBOTT LABORATORIES,AMGEN,0.042292846991519764
ABBOTT LABORATORIES,APPLIED MATERIALS,0.11659859935406233
ABBOTT LABORATORIES,ARCHER DANIELS MIDLAND,0.7284357792966867
ABBOTT LABORATORIES,ASSURANT,0.031417025003981525
ABBOTT LABORATORIES,AT&T,0.024735717954492024
ABBOTT LABORATORIES,AVIS BUDGET GROUP,0.22448848282074382
ABBOTT LABORATORIES,BANK OF AMERICA,0.027492548120936322
ABBOTT LABORATORIES,BECTON DICKINSON,0.1312240246501464
ABBOTT LABORATORIES,BERKSHIRE HATHAWAY,0.0156977861692952
ABBOTT LABORATORIES,BIOGEN,0.018674136321195144
ABBOTT LABORATORIES,BLACKROCK,0.07538225740223521
ABBOTT LABORATORIES,BOEING,0.05653818489401459
ABBOTT LABORATORIES,BOOZ ALLEN HAMILTON,0.022290058468358263
ABBOTT LABORATORIES,BORGWARNER,0.051287473491420855
ABBOTT LABORATORIES,BOSTON SCIENTIFIC,0.14451610028863657
ABBOTT LABORATORIES,BRISTOL-MYERS SQUIBB,0.11308197374337967
ABBOTT LABORATORIES,CALPINE,0.012501357909770083
ABBOTT LABORATORIES,CAPITAL ONE FINANCIAL,0.01249097414483274
ABBOTT LABORATORIES,CARDINAL HEALTH,0.12204410570151658
ABBOTT LABORATORIES,CATERPILLAR,0.0628764661686257
ABBOTT LABORATORIES,CELANESE,0.17094411409473173
ABBOTT LABORATORIES,CENTENE,0.021558792020054108
ABBOTT LABORATORIES,CENTERPOINT ENERGY,0.011475046398024557
ABBOTT LABORATORIES,CHEMOURS,0.012808086752590361
ABBOTT LABORATORIES,CHENIERE ENERGY,0.15254562920268971
ABBOTT LABORATORIES,CIGNA,0.0469664811629226
ABBOTT LABORATORIES,CISCO SYSTEMS,0.033310881511013954
ABBOTT LABORATORIES,CITIZENS FINANCIAL GROUP,0.03571428571428571
ABBOTT LABORATORIES,CMS ENERGY,0.02269178470677461
ABBOTT LABORATORIES,COCA-COLA,0.011136224928259204
ABBOTT LABORATORIES,COGNIZANT TECHNOLOGY SOLUTIONS,0.03728529299205331
ABBOTT LABORATORIES,COMCAST,0.02597968315624875
ABBOTT LABORATORIES,CONOCOPHILLIPS,0.02646215246045945
ABBOTT LABORATORIES,CORNING,0.12932738419448114
ABBOTT LABORATORIES,CSX,0.03889876655433776
ABBOTT LABORATORIES,CVS HEALTH,0.016045031800068367
ABBOTT LABORATORIES,DAVITA,0.04461635601324166
ABBOTT LABORATORIES,DEERE,0.0635606144142815
ABBOTT LABORATORIES,DELL TECHNOLOGIES,0.0571401360747027
ABBOTT LABORATORIES,DELTA AIR LINES,0.11235798640964341
ABBOTT LABORATORIES,DISCOVER FINANCIAL SERVICES,0.014101543600068671
ABBOTT LABORATORIES,DISH NETWORK,0.048519114719440495
ABBOTT LABORATORIES,DTE ENERGY,0.01840612014208234
ABBOTT LABORATORIES,DUKE ENERGY,0.0769101278173994
ABBOTT LABORATORIES,EASTMAN CHEMICAL,0.029300864100549898
ABBOTT LABORATORIES,ECOLAB,0.09557994580638367
ABBOTT LABORATORIES,EDISON INTERNATIONAL,0.028819752744789255
ABBOTT LABORATORIES,ELI LILLY,0.03592915893027857
ABBOTT LABORATORIES,ENTERGY,0.0838859428451796
ABBOTT LABORATORIES,ESTEE LAUDER,0.1
ABBOTT LABORATORIES,EXELON,0.06543410695485852
ABBOTT LABORATORIES,EXXONMOBIL,0.0436079900980967
ABBOTT LABORATORIES,FEDEX,0.058955043620823204
ABBOTT LABORATORIES,FIRST DATA,0.38555625790139064
ABBOTT LABORATORIES,FIRSTENERGY,0.03612809738156404
ABBOTT LABORATORIES,FLUOR,0.04271893456148914
ABBOTT LABORATORIES,FORD,0.0339355146436851
ABBOTT LABORATORIES,GAP,0.04370170664229102
ABBOTT LABORATORIES,GENERAL DYNAMICS,0.04512484532074856
ABBOTT LABORATORIES,GENERAL ELECTRIC,0.10595865908536123
ABBOTT LABORATORIES,GENERAL MILLS,0.13176638176638175
ABBOTT LABORATORIES,GENERAL MOTORS,0.04282775765374372
ABBOTT LABORATORIES,GENWORTH FINANCIAL,0.06468346249203938
ABBOTT LABORATORIES,GILEAD SCIENCES,0.06388408108585307
ABBOTT LABORATORIES,GUARDIAN LIFE INS. CO. OF AMERICA,0.03621708722442849
ABBOTT LABORATORIES,HARTFORD FINANCIAL SERVICES,0.013748405269412232
ABBOTT LABORATORIES,HILTON WORLDWIDE HOLDINGS,0.01582125603864734
ABBOTT LABORATORIES,HOME DEPOT,0.0028003097797202814
ABBOTT LABORATORIES,HONEYWELL INTERNATIONAL,0.025141124216294733
ABBOTT LABORATORIES,HP,0.023783934105816938
ABBOTT LABORATORIES,HUMANA,0.050812760426839035
ABBOTT LABORATORIES,HUNTSMAN,0.10709673284278032
ABBOTT LABORATORIES,IBM,0.059485902353944534
ABBOTT LABORATORIES,INTEL,0.014322333926420775
ABBOTT LABORATORIES,INTERNATIONAL PAPER,0.02995334109572759
ABBOTT LABORATORIES,INTUIT,0.029266071453805192
ABBOTT LABORATORIES,JETBLUE AIRWAYS,0.02221906961343415
ABBOTT LABORATORIES,JOHNSON & JOHNSON,0.12848005925813638
ABBOTT LABORATORIES,JPMORGAN CHASE & CO.,0.02718241675531326
ABBOTT LABORATORIES,KEYCORP,0.026612212229996345
ABBOTT LABORATORIES,KIMBERLY-CLARK,0.08771791515912322
ABBOTT LABORATORIES,KROGER,0.028457772337821294
ABBOTT LABORATORIES,LAND O'LAKES,0.06061703240545872
ABBOTT LABORATORIES,LAS VEGAS SANDS,0.045873216543254464
ABBOTT LABORATORIES,LIBERTY MEDIA,0.09518541930046354
ABBOTT LABORATORIES,LIBERTY MUTUAL INSURANCE GROUP,0.04424302150912411
ABBOTT LABORATORIES,LOCKHEED MARTIN,0.030751259995322834
ABBOTT LABORATORIES,LOEWS,0.004786977404805274
ABBOTT LABORATORIES,M&T BANK CORP.,0.28279345510425036
ABBOTT LABORATORIES,MAGELLAN HEALTH,0.025855909840418568
ABBOTT LABORATORIES,MARRIOTT INTERNATIONAL,0.029057610498233466
ABBOTT LABORATORIES,MARSH & MCLENNAN,0.046880883983551135
ABBOTT LABORATORIES,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.02498048399687745
ABBOTT LABORATORIES,MASTERCARD,0.02469160301034917
ABBOTT LABORATORIES,MCDONALD'S,0.014354066985645928
ABBOTT LABORATORIES,MCKESSON,0.022870317002881845
ABBOTT LABORATORIES,MERCK,0.060422460346940994
ABBOTT LABORATORIES,MGM RESORTS INTERNATIONAL,0.10818269096196048
ABBOTT LABORATORIES,MICRON TECHNOLOGY,0.022775714413345072
ABBOTT LABORATORIES,MICROSOFT,0.04459346211511525
ABBOTT LABORATORIES,MOLINA HEALTHCARE,0.03452307692307693
ABBOTT LABORATORIES,MORGAN STANLEY,0.04416218791969091
ABBOTT LABORATORIES,MOTOROLA SOLUTIONS,0.03962646261997163
ABBOTT LABORATORIES,NATIONWIDE,0.015320435182384535
ABBOTT LABORATORIES,NAVIENT,0.056818181818181816
ABBOTT LABORATORIES,NCR,0.07560781917481119
ABBOTT LABORATORIES,NEW YORK LIFE INSURANCE,0.04505027857045794
ABBOTT LABORATORIES,NEXTERA ENERGY,0.033542034368986715
ABBOTT LABORATORIES,NIKE,0.009966777408637875
ABBOTT LABORATORIES,NORFOLK SOUTHERN,0.01342628933569613
ABBOTT LABORATORIES,NORTHERN TRUST,0.014285714285714287
ABBOTT LABORATORIES,NORTHROP GRUMMAN,0.037375766935657466
ABBOTT LABORATORIES,NORTHWESTERN MUTUAL,0.021677286899165125
ABBOTT LABORATORIES,NRG ENERGY,0.028478260869565217
ABBOTT LABORATORIES,NUCOR,0.04111295681063123
ABBOTT LABORATORIES,ONEOK,0.11960132890365446
ABBOTT LABORATORIES,ORACLE,0.06055356604665101
ABBOTT LABORATORIES,OWENS & MINOR,0.0784313725490196
ABBOTT LABORATORIES,PACIFIC LIFE,0.030688996450154164
ABBOTT LABORATORIES,PAYPAL HOLDINGS,0.026083361106925593
ABBOTT LABORATORIES,PEABODY ENERGY,0.01398635174672084
ABBOTT LABORATORIES,PEPSICO,0.017574792653674468
ABBOTT LABORATORIES,PFIZER,0.05737570465886733
ABBOTT LABORATORIES,PHILLIPS 66,0.04671758940874836
ABBOTT LABORATORIES,PPG INDUSTRIES,0.03588637457723307
ABBOTT LABORATORIES,PPL,0.016656960868905675
ABBOTT LABORATORIES,PRINCIPAL FINANCIAL,0.038086417451587105
ABBOTT LABORATORIES,PRUDENTIAL FINANCIAL,0.027806025010674588
ABBOTT LABORATORIES,PUBLIC SERVICE ENTERPRISE GROUP,0.04578396684656661
ABBOTT LABORATORIES,QUALCOMM,0.024607882394206627
ABBOTT LABORATORIES,QUANTA SERVICES,0.22222222222222224
ABBOTT LABORATORIES,QUEST DIAGNOSTICS,0.09633783565252384
ABBOTT LABORATORIES,QURATE RETAIL,0.09638906447534766
ABBOTT LABORATORIES,RAYTHEON,0.06969461227036682
ABBOTT LABORATORIES,REGIONS FINANCIAL,0.04855214946124037
ABBOTT LABORATORIES,RITE AID,0.02592977026100932
ABBOTT LABORATORIES,S&P GLOBAL,0.022718874607974157
ABBOTT LABORATORIES,SALESFORCE.COM,0.13898803631344755
ABBOTT LABORATORIES,SEMPRA ENERGY,0.03380447357695727
ABBOTT LABORATORIES,SHERWIN-WILLIAMS,0.049210777870249287
ABBOTT LABORATORIES,SOUTHWEST AIRLINES,0.05116878838817258
ABBOTT LABORATORIES,TENET HEALTHCARE,0.029411764705882353
ABBOTT LABORATORIES,TESLA,0.009967850974779709
ABBOTT LABORATORIES,TEXAS INSTRUMENTS,0.006002087087204757
ABBOTT LABORATORIES,TEXTRON,0.07676715665925003
ABBOTT LABORATORIES,THERMO FISHER SCIENTIFIC,0.05069785438680783
ABBOTT LABORATORIES,TIAA,0.019983879887358204
ABBOTT LABORATORIES,TRAVELERS,0.031239388794567058
ABBOTT LABORATORIES,TWENTY-FIRST CENTURY FOX,0.03367003367003367
ABBOTT LABORATORIES,UNION PACIFIC,0.05088870770195838
ABBOTT LABORATORIES,UNITED HEALTH GROUP,0.03715404762083641
ABBOTT LABORATORIES,UNITED PARCEL SERVICE,0.057681728497621466
ABBOTT LABORATORIES,UNUM GROUP,0.014400944324217985
ABBOTT LABORATORIES,VALERO ENERGY,0.07260364672184663
ABBOTT LABORATORIES,VERIZON,0.028184525291264955
ABBOTT LABORATORIES,WALMART,0.02306335639668973
ABBOTT LABORATORIES,WASTE MANAGEMENT,0.05936050793099124
ABBOTT LABORATORIES,WELLCARE HEALTH PLANS,0.044995408631772274
ABBOTT LABORATORIES,WELLS FARGO,0.04917417417417417
ABBOTT LABORATORIES,WESTERN UNION,0.018192003774029953
ABBOTT LABORATORIES,WEYERHAEUSER,0.019612924534893317
ABBOTT LABORATORIES,WHIRLPOOL,0.14035087719298245
ABBOTT LABORATORIES,WYNN RESORTS,0.24592428847747994
ABBOTT LABORATORIES,XCEL ENERGY,0.024091746682847907
ABBOTT LABORATORIES,ZIMMER BIOMET HOLDINGS,0.1288115173208341
ABM INDUSTRIES,3M,0.0007422689415026562
ABM INDUSTRIES,AECOM,0.09396499805386878
ABM INDUSTRIES,AMERICAN AIRLINES GROUP,0.008547008547008541
ABM INDUSTRIES,AMERICAN ELECTRIC POWER,0.013247074475537747
ABM INDUSTRIES,AT&T,0.06979175697737224
ABM INDUSTRIES,BERKSHIRE HATHAWAY,0.1646872561387726
ABM INDUSTRIES,CALPINE,0.09262600148491419
ABM INDUSTRIES,CENTERPOINT ENERGY,0.10350201686835349
ABM INDUSTRIES,CMS ENERGY,0.2161580321472198
ABM INDUSTRIES,COMCAST,0.03881766381766382
ABM INDUSTRIES,CORNING,0.07017543859649122
ABM INDUSTRIES,CSX,0.022792022792022797
ABM INDUSTRIES,DEERE,0.009903381642512078
ABM INDUSTRIES,DELL TECHNOLOGIES,0.06392633077040906
ABM INDUSTRIES,DTE ENERGY,0.10009292446568431
ABM INDUSTRIES,DUKE ENERGY,0.04647837606638
ABM INDUSTRIES,DUPONT DE NEMOURS,0.042417018498483075
ABM INDUSTRIES,ENTERGY,0.057827425959658514
ABM INDUSTRIES,EXELON,0.03660699059271593
ABM INDUSTRIES,FIRSTENERGY,0.07761104857939848
ABM INDUSTRIES,FLUOR,0.006676739438574226
ABM INDUSTRIES,GENERAL ELECTRIC,0.03703703703703704
ABM INDUSTRIES,GENERAL MOTORS,0.0179438991969926
ABM INDUSTRIES,HONEYWELL INTERNATIONAL,0.1332708091869001
ABM INDUSTRIES,INTEL,0.042913668658109506
ABM INDUSTRIES,INTERNATIONAL PAPER,0.006852667645619191
ABM INDUSTRIES,LAND O'LAKES,0.013356078515652983
ABM INDUSTRIES,MASTERCARD,0.10526315789473684
ABM INDUSTRIES,MGM RESORTS INTERNATIONAL,0.0027434842249657062
ABM INDUSTRIES,MICROSOFT,0.03651715001791006
ABM INDUSTRIES,MOTOROLA SOLUTIONS,0.020318954767033257
ABM INDUSTRIES,NATIONWIDE,0.0506050605060506
ABM INDUSTRIES,NORFOLK SOUTHERN,0.030391878903572735
ABM INDUSTRIES,PEPSICO,0.009907997169143663
ABM INDUSTRIES,PHILLIPS 66,0.009523809523809526
ABM INDUSTRIES,PPL,0.1673167394069685
ABM INDUSTRIES,PUBLIC SERVICE ENTERPRISE GROUP,0.037044321584763125
ABM INDUSTRIES,TESLA,0.08333333333333333
ABM INDUSTRIES,UNION PACIFIC,0.037545787545787544
ABM INDUSTRIES,VERIZON,0.013899127960318492
ABM INDUSTRIES,XCEL ENERGY,0.08939585860549072
ADOBE,3M,0.1487625918693845
ADOBE,ABBOTT LABORATORIES,0.007685574686884156
ADOBE,ADVANCED MICRO DEVICES,0.13541865344268547
ADOBE,AECOM,0.14397922543257222
ADOBE,ALLSTATE,0.03022475619263412
ADOBE,ALLY FINANCIAL,0.10953464852969268
ADOBE,ALPHABET,0.08543324356846776
ADOBE,ALTRIA GROUP,0.07432309008050739
ADOBE,AMAZON,0.0883100299639701
ADOBE,AMEREN,0.06597392175965021
ADOBE,AMERICAN AIRLINES GROUP,0.16306369075768787
ADOBE,AMERICAN ELECTRIC POWER,0.037255740741050224
ADOBE,AMERICAN EXPRESS,0.050211945690456554
ADOBE,AMERICAN TOWER,0.09476327796706431
ADOBE,AMERIPRISE FINANCIAL,0.04066800474766258
ADOBE,AMERISOURCEBERGEN,0.0948704481792717
ADOBE,AMGEN,0.03732280398120388
ADOBE,ANTHEM,0.15241914562798023
ADOBE,APPLE,0.027941176470588237
ADOBE,APPLIED MATERIALS,0.08373961301119025
ADOBE,ARAMARK,0.09752141686791838
ADOBE,ARCONIC,0.36509478099540205
ADOBE,ASSURANT,0.041925160958674886
ADOBE,AT&T,0.15007159798833944
ADOBE,AVIS BUDGET GROUP,0.21725089565606812
ADOBE,BANK OF AMERICA,0.04682348387441469
ADOBE,BECTON DICKINSON,0.08582625350310757
ADOBE,BERKSHIRE HATHAWAY,0.18988707526544302
ADOBE,BIOGEN,0.00783858970720401
ADOBE,BOEING,0.1968937773200438
ADOBE,BOOZ ALLEN HAMILTON,0.171633268030013
ADOBE,BOSTON SCIENTIFIC,0.008508721552199809
ADOBE,BRISTOL-MYERS SQUIBB,0.08657242082899985
ADOBE,BROADCOM,0.2127513376892259
ADOBE,CALPINE,0.034393412902979106
ADOBE,CAMPBELL SOUP,0.2458610176999258
ADOBE,CAPITAL ONE FINANCIAL,0.03919961721258013
ADOBE,CARDINAL HEALTH,0.10382456594946314
ADOBE,CATERPILLAR,0.03744434946984764
ADOBE,CENTENE,0.03745095781447461
ADOBE,CENTERPOINT ENERGY,0.03683908064461826
ADOBE,CHARLES SCHWAB,0.028586438818921218
ADOBE,CHEMOURS,0.05356742034937721
ADOBE,CIGNA,0.12825550367099794
ADOBE,CISCO SYSTEMS,0.0684836385677273
ADOBE,CITIGROUP,0.04614662783200003
ADOBE,CITIZENS FINANCIAL GROUP,0.10261374794376536
ADOBE,CMS ENERGY,0.13532909949783223
ADOBE,COCA-COLA,0.0421371592528284
ADOBE,COGNIZANT TECHNOLOGY SOLUTIONS,0.1180596539310225
ADOBE,COMCAST,0.13141918893035998
ADOBE,CONOCOPHILLIPS,0.07051922860662332
ADOBE,CONSTELLATION BRANDS,0.060601080608196356
ADOBE,CORNING,0.2040573228983864
ADOBE,CSX,0.031759251833622895
ADOBE,CVS HEALTH,0.038984455762107045
ADOBE,DARDEN RESTAURANTS,0.24231397672447197
ADOBE,DAVITA,0.09761519687386593
ADOBE,DEAN FOODS,0.047704278270887836
ADOBE,DELL TECHNOLOGIES,0.12017199133893558
ADOBE,DELTA AIR LINES,0.15112358716021823
